"Fact ID","Item ID","Outlet ID","Location Type ID","Outlet Size","Outlet Type ID","Item Visibility","Item Weight",Sales,Rating
5112,418,8,2,Medium,4,0.0399881620,0.00000,55.72980,3
5113,148,8,2,Medium,4,0.0790469920,0.00000,39.85060,3
5114,480,8,2,Medium,4,0.0243586340,0.00000,190.42140,3
5115,202,8,2,Medium,4,0.0306933090,0.00000,228.03520,3
5116,956,8,2,Medium,4,0.1433199950,0.00000,237.52220,3
5117,478,8,2,Medium,4,0.0692501920,0.00000,232.96160,3
5118,535,8,2,Medium,4,0.0548467060,0.00000,147.37340,3
5119,811,4,2,High,1,0.1433032910,8.64500,96.34100,3
5120,1315,6,3,Medium,1,0.0535237650,19.70000,55.39300,3
5121,848,9,3,Small,1,0.1673514110,17.35000,176.07120,3
5122,521,4,2,High,1,0.0798440430,5.03500,226.30360,3
5123,1477,6,3,Medium,1,0.0933077130,7.39000,250.90660,3
5124,356,1,1,Medium,1,0.0267227440,12.35000,59.22460,3
5125,1347,1,1,Medium,1,0.0205194780,15.85000,42.51120,3
5126,280,1,1,Medium,1,0.1264403350,17.00000,125.23620,3
5127,1294,1,1,Medium,1,0.0521496750,10.80000,239.95640,3
5128,1297,1,1,Medium,1,0.0402680440,8.60000,191.45300,3
5129,1322,1,1,Medium,1,0.0524931620,16.70000,113.91760,3
5130,410,1,1,Medium,1,0.0458353950,15.60000,168.21320,3
5131,482,1,1,Medium,1,0.0185914640,19.35000,112.95440,3
5132,1031,10,1,Small,3,0.1553169360,0.00000,64.15100,3
5133,79,10,1,Small,3,0.0520405390,0.00000,143.17860,3
5134,439,10,1,Small,3,0.2161075350,0.00000,86.85140,3
5135,1306,3,1,Small,1,0.0542341970,18.25000,142.01540,3
5136,85,3,1,Small,1,0.0266020890,13.65000,35.15320,3
5137,1055,5,3,Medium,1,0.0106631890,11.10000,82.39080,3
5138,190,5,3,Small,1,0.0216499040,11.39500,150.87080,3
5139,1070,5,3,Small,1,0.1838794530,14.15000,82.92760,3
5140,1266,6,3,Small,1,0.0000000000,9.30000,182.92920,3
5141,1063,6,3,Small,1,0.0407440570,11.65000,185.92400,3
5142,331,6,3,Small,1,0.1109136010,8.27500,106.33060,3
5143,539,6,3,High,1,0.0700126330,12.80000,262.82520,3
5144,464,5,3,High,1,0.0206115260,11.50000,84.95400,3
5145,823,5,3,High,1,0.0760029910,11.65000,83.49080,3
5146,852,6,3,High,1,0.0546858390,15.00000,60.29040,3
5147,667,6,3,Medium,1,0.0416152240,17.60000,37.21900,3
5148,516,9,3,Small,1,0.0559082680,17.35000,99.80160,3
5149,797,9,3,Small,1,0.0877919170,17.70000,180.62920,3
5150,781,9,3,Small,1,0.0635541500,13.30000,149.47080,3
5151,187,9,3,Small,1,0.1357075530,16.60000,170.64220,3
5152,774,9,3,Small,1,0.0112331260,17.85000,211.55600,3
5153,758,9,3,Small,1,0.0796985030,16.50000,100.63320,3
5154,987,7,2,Medium,3,0.1381716030,10.80000,191.45040,3
5155,988,7,2,Medium,3,0.0581688070,17.75000,249.57500,3
5156,491,7,2,High,3,0.0691129520,19.60000,90.15140,3
5157,369,7,2,High,3,0.1673167710,7.23500,197.54520,3
5158,1150,7,2,High,3,0.0901292000,5.78500,89.88560,3
5159,164,4,2,High,1,0.0418310080,10.80000,186.62140,3
5160,579,4,2,High,1,0.1325601740,11.85000,97.27260,3
5161,671,4,2,High,1,0.0713120640,15.00000,125.73620,3
5162,564,4,2,High,1,0.0484868010,5.46500,131.26260,3
5163,824,4,2,High,1,0.1024261970,13.35000,230.63520,3
5164,461,2,2,Medium,2,0.0194652050,18.00000,128.69940,3
5165,904,2,2,Medium,2,0.0125934670,17.70000,167.64740,3
5166,1,2,2,Medium,2,0.1002650270,15.10000,142.57860,3
5167,1013,8,2,Medium,4,0.0084994640,0.00000,81.36180,3
5168,17,8,2,Medium,4,0.1457182700,0.00000,94.34360,3
5169,620,8,2,Medium,4,0.0000000000,0.00000,255.79880,3
5170,1374,8,2,Medium,4,0.0671759150,0.00000,187.12400,3
5171,205,8,2,Medium,4,0.0629201800,0.00000,88.98560,3
5172,582,8,2,Medium,4,0.0234170040,0.00000,223.84040,3
5173,687,8,2,Medium,4,0.0780246500,0.00000,171.44220,3
5174,1004,4,2,High,1,0.0603767760,14.00000,154.56560,3
5175,474,10,1,Small,3,0.0613930950,0.00000,91.81200,3
5176,173,3,1,Small,1,0.0440046750,5.00000,188.85300,3
5177,1224,4,2,High,1,0.0209891320,9.28500,158.65780,3
5178,1048,1,1,Medium,1,0.0825297040,8.18000,56.95880,3
5179,1254,1,1,Medium,1,0.1418624350,18.85000,171.01320,3
5180,862,1,1,Medium,1,0.0124676480,19.75000,188.18720,3
5181,99,1,1,Medium,1,0.1259645590,5.61500,124.77300,3
5182,637,1,1,Medium,1,0.0326373730,16.75000,191.61620,3
5183,1241,1,1,Medium,1,0.0291174820,7.72500,123.04140,3
5184,366,1,1,Medium,1,0.0195369810,9.00000,170.04740,3
5185,583,1,1,Medium,1,0.0067702520,12.15000,124.47300,3
5186,204,1,1,Medium,1,0.0120307470,17.20000,166.61840,3
5187,686,1,1,Medium,1,0.1064925620,12.30000,176.33960,3
5188,1154,1,1,Medium,1,0.0392828400,17.60000,94.64100,3
5189,639,10,1,Small,3,0.0579694820,0.00000,119.31240,3
5190,894,10,1,Small,3,0.1880383720,0.00000,146.40760,3
5191,1503,3,1,Small,1,0.0314034410,8.19500,93.84620,3
5192,1047,3,1,Small,1,0.0793273670,6.13500,152.83660,3
5193,505,3,1,Small,1,0.0258721530,19.10000,145.74180,3
5194,1274,5,3,Medium,1,0.0747785470,20.10000,110.72280,3
5195,986,5,3,Medium,1,0.0464692770,15.00000,123.84140,3
5196,426,6,3,Small,1,0.0274306960,10.50000,171.11060,3
5197,1145,6,3,High,1,0.0272174680,10.10000,76.06700,3
5198,207,6,3,High,1,0.0547635180,20.10000,150.93660,3
5199,1133,6,3,Medium,1,0.0122737470,18.20000,60.09040,3
5200,576,5,3,Medium,1,0.0506031300,9.00000,150.90240,3
5201,360,9,3,Small,1,0.0000000000,5.98500,125.26780,3
5202,1019,9,3,Small,1,0.0437774150,9.30000,192.98460,3
5203,484,9,3,Small,1,0.0344672860,5.51000,96.77260,3
5204,49,9,3,Small,1,0.0112857950,10.50000,235.82480,3
5205,442,9,3,Small,1,0.0546185730,16.70000,65.51680,3
5206,1533,7,2,Medium,3,0.2115393890,10.19500,110.98860,3
5207,112,7,2,High,3,0.0137112740,16.75000,100.26740,3
5208,929,4,2,High,1,0.0259470950,19.85000,46.93760,3
5209,1535,2,2,Medium,2,0.0330243280,14.75000,236.69060,3
5210,32,2,2,Medium,2,0.0195597460,14.80000,193.77940,3
5211,646,2,2,Medium,2,0.0143324390,19.50000,57.16140,3
5212,486,2,2,Medium,2,0.1042359200,7.51000,111.75440,3
5213,1481,2,2,Medium,2,0.0516770510,9.60000,258.06200,3
5214,502,2,2,Medium,2,0.0271695890,8.52000,151.06820,3
5215,30,2,2,Medium,2,0.1314582470,6.92000,90.58040,3
5216,1074,2,2,Medium,2,0.0243042640,8.39000,114.01760,3
5217,1058,8,2,Medium,4,0.0867529880,0.00000,98.14100,3
5218,255,8,2,Medium,4,0.0393009640,0.00000,99.50420,3
5219,1410,8,2,Medium,4,0.0274833100,0.00000,169.37900,3
5220,759,8,2,Medium,4,0.0295103130,0.00000,141.98380,3
5221,409,8,2,Medium,4,0.0332760660,0.00000,153.83140,3
5222,1517,8,2,Medium,4,0.0301437040,0.00000,222.01140,3
5223,1352,10,1,Small,3,0.2553948960,0.00000,196.87940,3
5224,1074,3,1,Small,1,0.0242056610,8.39000,114.01760,3
5225,1297,9,3,Small,1,0.0401979320,8.60000,190.15300,3
5226,574,6,3,Small,1,0.1229188520,16.60000,173.07380,3
5227,53,10,1,Small,3,0.0497549750,0.00000,152.13400,3
5228,422,2,2,Medium,2,0.0382880870,7.78500,103.19640,3
5229,259,5,3,Small,1,0.1596575960,9.39500,224.97200,3
5230,668,5,3,Small,1,0.0367464790,13.15000,181.29760,3
5231,1342,10,1,Small,3,0.1312103200,0.00000,74.03540,3
5232,702,5,3,Medium,1,0.0639001900,7.56000,157.26300,3
5233,776,8,2,Medium,4,0.0450506740,0.00000,84.92500,3
5234,254,6,3,Medium,1,0.0345014050,18.75000,211.72180,3
5235,890,4,2,High,1,0.0526852600,8.97500,83.32240,3
5236,1501,1,1,Medium,1,0.0985668320,10.80000,98.30420,3
5237,734,4,2,High,1,0.0156631850,15.35000,143.94700,3
5238,1340,5,3,Medium,1,0.0000000000,13.65000,55.85880,3
5239,669,9,3,Small,1,0.0718329090,8.36500,36.15060,3
5240,131,8,2,Medium,4,0.0764834510,0.00000,163.12360,3
5241,716,2,2,Medium,2,0.0267182100,15.25000,85.21980,3
5242,343,8,2,Medium,4,0.1546272470,0.00000,177.63700,3
5243,116,6,3,Medium,1,0.1522619990,7.00000,105.72800,3
5244,1533,2,2,Medium,2,0.1268979250,10.19500,110.68860,3
5245,1497,1,1,Medium,1,0.0349409790,5.94000,177.33440,3
5246,94,1,1,Medium,1,0.0000000000,13.80000,263.78840,3
5247,1534,1,1,Medium,1,0.0652845700,16.10000,145.07600,3
5248,324,1,1,Medium,1,0.0459282290,10.00000,138.11800,3
5249,1230,1,1,Medium,1,0.0140411900,15.35000,38.41900,3
5250,1414,1,1,Medium,1,0.0878057880,6.65000,126.76780,3
5251,96,1,1,Medium,1,0.0812903660,7.02000,147.37340,3
5252,122,1,1,Medium,1,0.0449782250,15.00000,140.88380,3
5253,101,1,1,Medium,1,0.0177468260,19.00000,210.82440,3
5254,813,1,1,Medium,1,0.0695329010,12.65000,51.83240,3
5255,607,1,1,Medium,1,0.0268305860,7.31000,108.05700,3
5256,1272,1,1,Medium,1,0.0383808000,7.22000,62.35100,3
5257,1496,1,1,Medium,1,0.0000000000,19.70000,194.41100,3
5258,1108,1,1,Medium,1,0.1705482380,11.80000,113.88340,3
5259,1352,1,1,Medium,1,0.1460941320,10.19500,196.17940,3
5260,143,1,1,Medium,1,0.0781819640,9.19500,106.75960,3
5261,1511,1,1,Medium,1,0.0427478800,12.15000,183.69500,3
5262,213,1,1,Medium,1,0.0109989320,10.50000,164.38420,3
5263,1009,1,1,Medium,1,0.0355613440,15.60000,112.15180,3
5264,1046,1,1,Medium,1,0.0768784160,19.35000,113.95180,3
5265,443,10,1,Small,3,0.3048591040,0.00000,125.43620,3
5266,939,10,1,Small,3,0.2662344210,0.00000,98.53580,3
5267,1055,10,1,Small,3,0.0186320820,0.00000,82.99080,3
5268,467,10,1,Small,3,0.1713835060,0.00000,50.53240,3
5269,322,10,1,Small,3,0.0787640590,0.00000,241.38540,3
5270,861,10,1,Small,3,0.0706604490,0.00000,180.40020,3
5271,1486,10,1,Small,3,0.1703827260,0.00000,45.27180,3
5272,292,10,1,Small,3,0.2798869480,0.00000,193.14780,3
5273,806,10,1,Small,3,0.0000000000,0.00000,75.96700,3
5274,1028,3,1,Small,1,0.0767359030,6.13000,62.45360,3
5275,501,3,1,Small,1,0.0498653990,7.02000,82.92500,3
5276,1167,3,1,Small,1,0.1099112720,8.77500,41.94280,3
5277,1061,3,1,Small,1,0.1215207200,7.72000,118.24400,3
5278,1121,3,1,Small,1,0.0214964030,13.50000,180.59760,3
5279,1240,3,1,Small,1,0.0000000000,4.61000,173.83960,3
5280,900,3,1,Small,1,0.0193722530,11.65000,40.61640,3
5281,1022,3,1,Small,1,0.0611848040,15.25000,132.09680,3
5282,388,3,1,Small,1,0.0295604510,6.71000,65.81420,3
5283,663,3,1,Small,1,0.1331456170,11.00000,218.47980,3
5284,1538,3,1,Small,1,0.1646795970,8.05000,112.15180,3
5285,1260,3,1,Small,1,0.1277271020,10.69500,121.14400,3
5286,958,3,1,Small,1,0.0829306990,7.75000,35.25580,3
5287,908,3,1,Small,1,0.1597206710,13.50000,147.61020,3
5288,110,3,1,Small,1,0.0442526210,5.19000,102.59900,3
5289,762,3,1,Small,1,0.0000000000,11.35000,101.50160,3
5290,667,3,1,Small,1,0.0413811560,17.60000,35.01900,3
5291,845,5,3,Medium,1,0.0988223870,8.88000,209.62700,3
5292,278,6,3,Medium,1,0.1175939730,10.30000,154.46300,3
5293,587,5,3,Medium,1,0.0427073230,5.19000,197.81100,3
5294,185,5,3,Medium,1,0.0205896230,16.35000,53.23240,3
5295,831,5,3,Small,1,0.0144889970,8.23500,183.79500,3
5296,672,5,3,Small,1,0.0932148660,5.94500,129.16520,3
5297,1394,5,3,Small,1,0.0672902440,17.10000,114.58600,3
5298,1251,5,3,Small,1,0.0215791620,7.97000,105.95960,3
5299,661,5,3,Small,1,0.0000000000,7.23500,115.18340,3
5300,1038,5,3,Small,1,0.0356512910,9.60000,244.91700,3
5301,1124,5,3,Small,1,0.0261951310,17.50000,252.63560,3
5302,1497,6,3,Small,1,0.0350840730,5.94000,176.43440,3
5303,828,6,3,Small,1,0.0995530840,12.85000,40.01640,3
5304,770,6,3,Small,1,0.0378357650,18.70000,111.18860,3
5305,490,6,3,Small,1,0.0306675700,18.35000,193.41620,3
5306,1102,6,3,High,1,0.0267712040,16.70000,246.37760,3
5307,1125,6,3,High,1,0.0756202620,18.25000,123.80460,3
5308,134,6,3,High,1,0.1082064970,15.85000,58.39040,3
5309,1374,5,3,High,1,0.0676396980,17.75000,187.62400,3
5310,80,5,3,High,1,0.0763149070,20.25000,196.77940,3
5311,394,5,3,High,1,0.0761988090,12.65000,191.38460,3
5312,685,5,3,High,1,0.0774758840,5.82000,255.33300,3
5313,1261,5,3,High,1,0.0598491530,7.17000,129.49680,3
5314,908,5,3,High,1,0.1600445890,13.50000,145.41020,3
5315,962,5,3,High,1,0.0589466870,14.50000,168.64480,3
5316,790,5,3,High,1,0.0567176100,5.59000,62.91680,3
5317,1224,5,3,High,1,0.0210492150,9.28500,161.05780,3
5318,1463,6,3,High,1,0.1024077780,4.61500,234.33000,3
5319,851,6,3,High,1,0.0741521330,12.50000,88.61980,3
5320,1091,6,3,High,1,0.0743385620,12.60000,255.53560,3
5321,959,6,3,High,1,0.0769951760,8.84000,112.02280,3
5322,316,6,3,Medium,1,0.0225520830,20.10000,226.60360,3
5323,456,6,3,Medium,1,0.0732898990,9.80000,120.80980,3
5324,1453,6,3,Medium,1,0.0249940690,16.75000,37.48220,3
5325,493,9,3,Small,1,0.1750471040,5.65500,146.91020,3
5326,858,9,3,Small,1,0.0277740020,15.15000,152.37080,3
5327,585,9,3,Small,1,0.1408624700,4.63500,126.49940,3
5328,554,9,3,Small,1,0.1281817590,19.50000,156.13140,3
5329,53,9,3,Small,1,0.0284118990,8.93000,152.33400,3
5330,1327,9,3,Small,1,0.0444890640,19.85000,89.48560,3
5331,1238,9,3,Small,1,0.0297792070,8.32500,39.31380,3
5332,185,9,3,Small,1,0.0205440650,16.35000,49.93240,3
5333,277,9,3,Small,1,0.0702343060,8.01000,34.95320,3
5334,1344,9,3,Small,1,0.0320164800,9.00000,99.60160,3
5335,282,9,3,Small,1,0.0376807110,15.60000,123.77040,3
5336,172,9,3,Small,1,0.0409381550,16.00000,141.14960,3
5337,1461,9,3,Small,1,0.0777099020,18.25000,259.69620,3
5338,1427,9,3,Small,1,0.0501683540,15.20000,95.37520,3
5339,346,9,3,Small,1,0.0300834820,13.00000,61.92200,3
5340,1539,9,3,Small,1,0.0739064610,7.85500,218.44820,3
5341,221,9,3,Small,1,0.1466352060,10.19500,139.08380,3
5342,1439,9,3,Small,1,0.0661644310,15.15000,147.37600,3
5343,1322,9,3,Small,1,0.0524017660,16.70000,115.11760,3
5344,875,9,3,Small,1,0.0570477560,11.00000,240.45120,3
5345,224,9,3,Small,1,0.1591653240,17.25000,63.41940,3
5346,1198,9,3,Small,1,0.0214534930,19.35000,120.30980,3
5347,1383,9,3,Small,1,0.0486763240,9.50000,187.78980,3
5348,768,9,3,Small,1,0.0139264250,8.35500,93.04620,3
5349,505,9,3,Small,1,0.0258672610,19.10000,147.64180,3
5350,390,7,2,Medium,3,0.0606498250,7.50000,177.40280,3
5351,656,7,2,Medium,3,0.1325902830,6.44000,98.17000,3
5352,344,7,2,High,3,0.0576671730,7.97000,172.14220,3
5353,1222,7,2,High,3,0.0543214200,10.89500,146.21020,3
5354,1139,4,2,High,1,0.0563878540,11.30000,245.41180,3
5355,116,4,2,High,1,0.1512795910,7.00000,107.02800,3
5356,1408,4,2,High,1,0.0254587160,5.44000,241.25380,3
5357,1136,4,2,High,1,0.0386536080,10.00000,245.41440,3
5358,1346,4,2,High,1,0.0518042780,9.13000,150.20240,3
5359,1540,4,2,High,1,0.0269639090,19.00000,129.83360,3
5360,802,4,2,High,1,0.0000000000,20.20000,187.18980,3
5361,1541,4,2,High,1,0.0713699470,8.80000,209.16120,3
5362,428,4,2,High,1,0.0437272610,13.15000,182.59500,3
5363,629,4,2,High,1,0.0500288090,10.30000,80.09600,3
5364,83,4,2,High,1,0.0991885980,16.00000,88.98560,3
5365,665,4,2,High,1,0.1445111190,7.21000,100.53320,3
5366,839,4,2,High,1,0.0375391640,11.50000,106.92540,3
5367,1471,4,2,High,1,0.0000000000,17.25000,95.20680,3
5368,860,2,2,Medium,2,0.1437121720,8.90500,60.28780,3
5369,1065,2,2,Medium,2,0.0974574830,15.20000,114.44920,3
5370,1484,2,2,Medium,2,0.0715342260,12.50000,124.90200,3
5371,1211,2,2,Medium,2,0.0207820360,12.50000,198.37420,3
5372,6,2,2,Medium,2,0.0054968160,8.89000,102.80160,3
5373,57,2,2,Medium,2,0.0166791430,19.35000,119.30980,3
5374,1240,2,2,Medium,2,0.1231519470,4.61000,175.23960,3
5375,1144,2,2,Medium,2,0.0757571770,8.89500,233.86160,3
5376,901,2,2,Medium,2,0.0323875890,11.15000,164.35260,3
5377,1020,2,2,Medium,2,0.0177140960,11.50000,132.96260,3
5378,659,2,2,Medium,2,0.0000000000,19.85000,126.17040,3
5379,1066,2,2,Medium,2,0.0318660220,7.93500,261.29100,3
5380,848,2,2,Medium,2,0.1680649090,17.35000,176.27120,3
5381,1176,2,2,Medium,2,0.0000000000,12.30000,116.48340,3
5382,1306,2,2,Medium,2,0.0544551250,18.25000,142.01540,3
5383,1350,2,2,Medium,2,0.0345514150,14.30000,98.17260,3
5384,677,2,2,Medium,2,0.0468247290,6.82500,155.20180,3
5385,549,2,2,Medium,2,0.0484033920,10.50000,48.23760,3
5386,1446,2,2,Medium,2,0.0709796980,18.70000,229.50100,3
5387,1110,2,2,Medium,2,0.0417269420,12.60000,122.00720,3
5388,1247,2,2,Medium,2,0.1566796170,12.65000,238.85380,3
5389,825,2,2,Medium,2,0.0410987340,17.70000,80.92760,3
5390,761,2,2,Medium,2,0.0950454760,6.15500,213.45600,3
5391,1050,2,2,Medium,2,0.0258457000,7.42000,188.98720,3
5392,811,2,2,Medium,2,0.1440068860,8.64500,94.74100,3
5393,61,8,2,Medium,4,0.0035746980,0.00000,154.69980,3
5394,1503,8,2,Medium,4,0.0312513690,0.00000,93.34620,3
5395,1211,8,2,Medium,4,0.0205974930,0.00000,200.07420,3
5396,1254,8,2,Medium,4,0.1409563100,0.00000,167.71320,3
5397,805,8,2,Medium,4,0.0079622730,0.00000,174.04220,3
5398,641,8,2,Medium,4,0.0168767080,0.00000,210.05860,3
5399,1531,8,2,Medium,4,0.0548067340,0.00000,145.14440,3
5400,1504,8,2,Medium,4,0.0638310130,0.00000,46.20600,3
5401,8,8,2,Medium,4,0.0000000000,0.00000,98.17260,3
5402,1202,8,2,Medium,4,0.1117772970,0.00000,124.60460,3
5403,1083,8,2,Medium,4,0.0445917740,0.00000,59.65620,3
5404,1023,8,2,Medium,4,0.1188721940,0.00000,188.35300,3
5405,1039,8,2,Medium,4,0.0383401160,0.00000,240.15640,3
5406,132,8,2,Medium,4,0.0393855180,0.00000,164.85260,3
5407,1518,8,2,Medium,4,0.1043480250,0.00000,156.26300,3
5408,1427,8,2,Medium,4,0.0499348540,0.00000,95.07520,3
5409,728,8,2,Medium,4,0.0561922760,0.00000,103.16480,3
5410,1072,8,2,Medium,4,0.0675437270,0.00000,57.25620,3
5411,413,8,2,Medium,4,0.1607228630,0.00000,65.71680,3
5412,223,8,2,Medium,4,0.0465449840,0.00000,172.04220,3
5413,855,8,2,Medium,4,0.0134311090,0.00000,143.71540,3
5414,1114,8,2,Medium,4,0.0401634200,0.00000,181.16600,3
5415,43,8,2,Medium,4,0.0477856300,0.00000,156.59460,3
5416,487,7,2,Small,3,0.1703485510,19.25000,55.79560,3
5417,1426,4,2,High,1,0.1132349140,11.80000,186.39240,3
5418,1150,1,1,Medium,1,0.0539309340,5.78500,87.38560,3
5419,1115,1,1,Medium,1,0.1730276880,16.00000,155.29720,3
5420,177,10,1,Small,3,0.2179941400,0.00000,266.58840,3
5421,520,10,1,Small,3,0.0000000000,0.00000,261.29100,3
5422,739,3,1,Small,1,0.0899712920,16.00000,143.21540,3
5423,871,3,1,Small,1,0.0297813630,12.10000,146.94440,3
5424,936,3,1,Small,1,0.1128966690,15.20000,36.08480,3
5425,1384,5,3,Medium,1,0.0705874190,9.69500,176.93440,3
5426,694,5,3,Small,1,0.0903743420,8.60000,114.31760,3
5427,596,5,3,Small,1,0.0194177320,16.20000,153.79720,3
5428,1488,6,3,High,1,0.1076627450,5.46000,143.87860,3
5429,1225,6,3,Medium,1,0.1219400990,20.20000,95.37520,3
5430,699,9,3,Small,1,0.0553796480,7.57500,198.17680,3
5431,735,9,3,Small,1,0.0656215230,19.00000,186.52140,3
5432,382,4,2,High,1,0.0668797570,19.70000,174.43700,3
5433,739,4,2,High,1,0.0898964200,16.00000,143.41540,3
5434,830,4,2,High,1,0.0152915760,18.35000,106.19380,3
5435,1222,4,2,High,1,0.0324270390,10.89500,147.71020,3
5436,866,2,2,Medium,2,0.0352517500,13.00000,48.00340,3
5437,789,2,2,Medium,2,0.1379264580,6.98500,184.76080,3
5438,178,8,2,Medium,4,0.1358369150,0.00000,93.80940,3
5439,339,8,2,Medium,4,0.0739852480,0.00000,252.57240,3
5440,1347,6,3,Small,1,0.0206035110,15.85000,42.71120,3
5441,492,6,3,Small,1,0.0493570770,15.00000,62.61680,3
5442,1487,3,1,Small,1,0.0412911690,14.00000,180.76340,3
5443,955,2,2,Medium,2,0.0138981230,9.80000,46.50600,3
5444,678,8,2,Medium,4,0.0831094550,0.00000,195.84260,3
5445,661,2,2,Medium,2,0.0583690130,7.23500,115.28340,3
5446,88,4,2,High,1,0.0000000000,12.30000,57.35620,3
5447,28,5,3,Medium,1,0.0166303030,17.70000,48.10340,3
5448,1256,10,1,Small,3,0.2202256080,0.00000,85.61980,3
5449,1027,1,1,Medium,1,0.0321520040,10.10000,50.60080,3
5450,868,1,1,Medium,1,0.0204235490,7.42000,249.00920,3
5451,432,1,1,Medium,1,0.1427598330,10.50000,159.35780,3
5452,876,1,1,Medium,1,0.0497127750,19.35000,78.26440,3
5453,491,10,1,Small,3,0.0722955070,0.00000,89.75140,3
5454,164,3,1,Small,1,0.0418658480,10.80000,189.72140,3
5455,475,3,1,Small,1,0.1037512360,9.39500,235.89320,3
5456,1502,5,3,Small,1,0.0000000000,11.60000,141.61540,3
5457,1119,6,3,Small,1,0.1694056990,12.85000,46.10600,3
5458,1189,6,3,Small,1,0.0772903550,16.00000,44.50860,3
5459,1377,5,3,High,1,0.0261173450,18.20000,239.21960,3
5460,1110,6,3,Medium,1,0.0417927200,12.60000,122.00720,3
5461,272,9,3,Small,1,0.0000000000,11.65000,152.60240,3
5462,1307,9,3,Small,1,0.0000000000,11.35000,52.40080,3
5463,1000,9,3,Small,1,0.0919544650,6.61500,250.64080,3
5464,1299,9,3,Small,1,0.0075384590,17.50000,144.21020,3
5465,1209,9,3,Small,1,0.0449740510,10.19500,115.58080,3
5466,1042,7,2,High,3,0.0911958180,8.60000,130.23100,3
5467,651,7,2,High,3,0.0550840190,8.63000,114.75180,3
5468,1233,4,2,High,1,0.0356263190,16.50000,93.11200,3
5469,1345,4,2,High,1,0.0553826160,9.10000,115.05180,3
5470,1259,4,2,High,1,0.0190338380,10.50000,185.62400,3
5471,1073,4,2,High,1,0.1567013150,17.75000,240.75380,3
5472,1319,4,2,High,1,0.0788638880,11.60000,83.22760,3
5473,980,4,2,High,1,0.0739978430,17.10000,207.06380,3
5474,826,2,2,Medium,2,0.1062679000,11.00000,123.20460,3
5475,1143,2,2,Medium,2,0.0207989050,14.15000,123.60460,3
5476,520,2,2,Medium,2,0.0846761730,17.25000,263.19100,3
5477,856,2,2,Medium,2,0.1044453220,6.63000,167.25000,3
5478,1433,2,2,Medium,2,0.0195907690,14.85000,261.59100,3
5479,1207,2,2,Medium,2,0.0462779560,6.63500,36.75060,3
5480,1042,2,2,Medium,2,0.0547064080,8.60000,128.93100,3
5481,769,8,2,Medium,4,0.0173446790,0.00000,230.80100,3
5482,809,8,2,Medium,4,0.0716280970,0.00000,251.90400,3
5483,1037,8,2,Medium,4,0.1743361480,0.00000,184.06080,3
5484,606,8,2,Medium,4,0.0829557190,0.00000,164.05520,3
5485,1409,8,2,Medium,4,0.0673730810,0.00000,258.89880,3
5486,1404,8,2,Medium,4,0.0263914030,0.00000,92.81200,3
5487,876,8,2,Medium,4,0.0493952420,0.00000,80.36440,3
5488,1157,8,2,Medium,4,0.1225195710,0.00000,93.04360,3
5489,1158,1,1,Medium,1,0.0734938310,10.00000,118.34400,3
5490,1281,1,1,Medium,1,0.0823672440,7.39000,187.75300,3
5491,828,10,1,Small,3,0.1733242070,0.00000,39.91640,3
5492,1284,3,1,Small,1,0.0622244790,20.85000,88.15140,3
5493,102,5,3,Small,1,0.0526085250,12.30000,191.25300,3
5494,501,6,3,Small,1,0.0000000000,7.02000,83.82500,3
5495,882,6,3,Small,1,0.0367439900,6.86000,231.20100,3
5496,1184,9,3,Small,1,0.0214270820,20.70000,156.52880,3
5497,459,9,3,Small,1,0.0209162230,14.70000,141.81280,3
5498,232,9,3,Small,1,0.1320585660,12.15000,187.58720,3
5499,1212,4,2,High,1,0.0477431950,7.72500,248.30920,3
5500,701,4,2,High,1,0.0791529180,18.25000,223.80620,3
5501,163,4,2,High,1,0.0243630260,9.80000,114.04920,3
5502,1065,4,2,High,1,0.0969813200,15.20000,116.34920,3
5503,1474,4,2,High,1,0.0000000000,8.02000,157.79720,3
5504,493,4,2,High,1,0.1749345130,5.65500,145.01020,3
5505,972,2,2,Medium,2,0.0780606050,21.35000,96.00940,3
5506,70,2,2,Medium,2,0.0675695390,19.10000,43.07960,3
5507,1511,2,2,Medium,2,0.0428553880,12.15000,181.69500,3
5508,1517,2,2,Medium,2,0.0304137770,9.69500,221.31140,3
5509,157,8,2,Medium,4,0.1269240950,0.00000,87.22240,3
5510,859,2,2,Medium,2,0.0691028310,21.35000,259.92780,3
5511,852,3,1,Small,1,0.0543782530,15.00000,59.19040,3
5512,20,1,1,Medium,1,0.0168529090,12.10000,180.66600,3
5513,1378,1,1,Medium,1,0.1224948760,9.19500,100.10160,3
5514,712,1,1,Medium,1,0.0140411900,9.30000,199.10840,3
5515,235,3,1,Small,1,0.1304151180,14.30000,75.93280,3
5516,1207,3,1,Small,1,0.0460902040,6.63500,37.15060,3
5517,1255,6,3,Small,1,0.1106339580,7.10000,173.80800,3
5518,545,6,3,High,1,0.0000000000,16.85000,146.07600,3
5519,373,6,3,High,1,0.1409558570,6.78000,92.21200,3
5520,967,9,3,Small,1,0.1090757420,9.39500,42.91120,3
5521,1016,4,2,High,1,0.0933076680,6.61500,195.94260,3
5522,1160,4,2,High,1,0.0879206750,14.10000,228.56680,3
5523,124,2,2,Medium,2,0.0157509470,17.60000,182.59760,3
5524,777,5,3,Small,1,0.1194181240,13.60000,231.03000,3
